order_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay_days,shipping_time_days,shipping_carrier,return_status
12527,delivered,2024-12-16 12:00:00,2024-12-26 12:00:00,2024-12-24 12:00:00,2.0,10.0,In-House,Not Returned
12528,delivered,2024-06-06 09:08:00,2024-06-14 09:08:00,2024-06-16 09:08:00,0.0,8.0,In-House,Not Returned
12529,delivered,2024-01-25 12:39:00,2024-02-04 12:39:00,2024-02-04 12:39:00,0.0,10.0,In-House,Not Returned
12530,delivered,2024-06-29 13:33:00,2024-07-07 13:33:00,2024-07-04 13:33:00,3.0,8.0,FedEx,Returned
12531,delivered,2024-09-17 15:35:00,2024-09-24 15:35:00,2024-09-22 15:35:00,2.0,7.0,In-House,Not Returned
12532,cancelled,2024-08-22 11:45:00,,2024-08-26 11:45:00,,,In-House,
12533,delivered,2024-04-14 19:42:00,2024-04-24 19:42:00,2024-04-23 19:42:00,1.0,10.0,In-House,Not Returned
12534,delivered,2024-07-14 10:07:00,2024-07-20 10:07:00,2024-07-18 10:07:00,2.0,6.0,In-House,Not Returned
12535,delivered,2024-05-03 09:00:00,2024-05-09 09:00:00,2024-05-07 09:00:00,2.0,6.0,In-House,Not Returned
12536,delivered,2024-04-26 15:31:00,2024-05-02 15:31:00,2024-05-04 15:31:00,0.0,6.0,In-House,Not Returned
12537,cancelled,2024-03-13 19:13:00,,2024-03-22 19:13:00,,,In-House,
12538,delivered,2024-12-14 18:29:00,2024-12-19 18:29:00,2024-12-19 18:29:00,0.0,5.0,In-House,Not Returned
12539,delivered,2024-11-30 10:27:00,2024-12-10 10:27:00,2024-12-10 10:27:00,0.0,10.0,In-House,Not Returned
12540,delivered,2024-07-30 10:52:00,2024-08-04 10:52:00,2024-08-04 10:52:00,0.0,5.0,In-House,Not Returned
12541,delivered,2024-11-03 11:18:00,2024-11-10 11:18:00,2024-11-13 11:18:00,0.0,7.0,In-House,Not Returned
12542,delivered,2024-03-06 14:09:00,2024-03-16 14:09:00,2024-03-16 14:09:00,0.0,10.0,In-House,Not Returned
12543,delivered,2024-03-22 19:55:00,2024-03-28 19:55:00,2024-03-31 19:55:00,0.0,6.0,In-House,Not Returned
12544,delivered,2024-05-11 09:14:00,2024-05-14 09:14:00,2024-05-14 09:14:00,0.0,3.0,In-House,Not Returned
12545,delivered,2024-10-01 08:46:00,2024-10-09 08:46:00,2024-10-11 08:46:00,0.0,8.0,In-House,Not Returned
12546,delivered,2024-03-02 11:46:00,2024-03-08 11:46:00,2024-03-11 11:46:00,0.0,6.0,In-House,Not Returned
12547,delivered,2024-04-12 18:16:00,2024-04-15 18:16:00,2024-04-15 18:16:00,0.0,3.0,In-House,Not Returned
12548,delivered,2024-02-25 14:40:00,2024-03-06 14:40:00,2024-03-04 14:40:00,2.0,10.0,In-House,Not Returned
12549,delivered,2024-12-21 14:53:00,2024-12-26 14:53:00,2024-12-26 14:53:00,0.0,5.0,In-House,Not Returned
12550,delivered,2024-03-14 13:01:00,2024-03-19 13:01:00,2024-03-21 13:01:00,0.0,5.0,In-House,Not Returned
12551,cancelled,2024-04-17 14:00:00,,2024-04-27 14:00:00,,,In-House,
12552,delivered,2024-06-23 14:44:00,2024-07-03 14:44:00,2024-06-30 14:44:00,3.0,10.0,In-House,Not Returned
12553,cancelled,2024-11-25 16:13:00,,2024-12-03 16:13:00,,,In-House,
12554,delivered,2024-04-25 12:45:00,2024-05-08 12:45:00,2024-05-05 12:45:00,3.0,13.0,In-House,Not Returned
12555,delivered,2024-08-13 11:48:00,2024-08-14 11:48:00,2024-08-17 11:48:00,0.0,1.0,In-House,Not Returned
12556,delivered,2024-10-12 08:47:00,2024-10-21 08:47:00,2024-10-22 08:47:00,0.0,9.0,In-House,Not Returned
12557,delivered,2024-12-16 15:39:00,2024-12-20 15:39:00,2024-12-21 15:39:00,0.0,4.0,In-House,Not Returned
12558,delivered,2024-06-13 15:44:00,2024-06-16 15:44:00,2024-06-17 15:44:00,0.0,3.0,In-House,Not Returned
12559,cancelled,2024-07-14 18:23:00,,2024-07-17 18:23:00,,,In-House,
12560,delivered,2024-11-17 15:26:00,2024-11-28 15:26:00,2024-11-26 15:26:00,2.0,11.0,In-House,Not Returned
12561,delivered,2024-10-19 10:06:00,2024-10-24 10:06:00,2024-10-23 10:06:00,1.0,5.0,In-House,Not Returned
12562,delivered,2024-05-01 12:45:00,2024-05-11 12:45:00,2024-05-08 12:45:00,3.0,10.0,In-House,Not Returned
12563,delivered,2024-09-02 19:20:00,2024-09-08 19:20:00,2024-09-06 19:20:00,2.0,6.0,In-House,Returned
12564,delivered,2024-05-26 08:40:00,2024-05-29 08:40:00,2024-05-31 08:40:00,0.0,3.0,UPS,Not Returned
12565,delivered,2024-07-07 13:58:00,2024-07-18 13:58:00,2024-07-17 13:58:00,1.0,11.0,In-House,Not Returned
12566,delivered,2024-01-22 10:19:00,2024-01-31 10:19:00,2024-01-29 10:19:00,2.0,9.0,In-House,Not Returned
12567,delivered,2024-03-05 15:50:00,2024-03-12 15:50:00,2024-03-09 15:50:00,3.0,7.0,In-House,Not Returned
12568,delivered,2024-08-23 08:34:00,2024-08-31 08:34:00,2024-09-01 08:34:00,0.0,8.0,In-House,Returned
12569,delivered,2024-06-21 16:24:00,2024-07-01 16:24:00,2024-06-30 16:24:00,1.0,10.0,FedEx,Not Returned
12570,delivered,2024-05-05 09:44:00,2024-05-14 09:44:00,2024-05-11 09:44:00,3.0,9.0,In-House,Not Returned
12571,delivered,2024-08-25 20:23:00,2024-08-27 20:23:00,2024-08-29 20:23:00,0.0,2.0,In-House,Returned
12572,delivered,2024-11-25 15:27:00,2024-12-01 15:27:00,2024-12-02 15:27:00,0.0,6.0,In-House,Not Returned
12573,delivered,2024-10-04 09:34:00,2024-10-13 09:34:00,2024-10-11 09:34:00,2.0,9.0,In-House,Not Returned
12574,delivered,2024-04-12 08:16:00,2024-04-16 08:16:00,2024-04-15 08:16:00,1.0,4.0,In-House,Returned
12575,delivered,2024-04-02 19:33:00,2024-04-07 19:33:00,2024-04-08 19:33:00,0.0,5.0,In-House,Not Returned
12576,delivered,2024-05-19 15:06:00,2024-05-26 15:06:00,2024-05-29 15:06:00,0.0,7.0,In-House,Not Returned
12577,delivered,2024-10-21 17:05:00,2024-10-23 17:05:00,2024-10-25 17:05:00,0.0,2.0,In-House,Not Returned
12578,cancelled,2024-08-27 13:14:00,,2024-09-02 13:14:00,,,In-House,
12579,delivered,2024-11-08 19:18:00,2024-11-17 19:18:00,2024-11-17 19:18:00,0.0,9.0,In-House,Not Returned
12580,delivered,2024-02-03 18:02:00,2024-02-11 18:02:00,2024-02-11 18:02:00,0.0,8.0,In-House,Not Returned
12581,delivered,2024-06-09 20:02:00,2024-06-14 20:02:00,2024-06-12 20:02:00,2.0,5.0,In-House,Not Returned
12582,delivered,2024-02-03 20:19:00,2024-02-09 20:19:00,2024-02-07 20:19:00,2.0,6.0,In-House,Not Returned
12583,delivered,2024-06-22 09:22:00,2024-06-28 09:22:00,2024-07-01 09:22:00,0.0,6.0,In-House,Not Returned
12584,delivered,2024-03-18 20:16:00,2024-03-30 20:16:00,2024-03-28 20:16:00,2.0,12.0,In-House,Not Returned
12585,delivered,2024-10-14 18:17:00,2024-10-16 18:17:00,2024-10-17 18:17:00,0.0,2.0,In-House,Returned
12586,delivered,2024-02-28 16:34:00,2024-03-08 16:34:00,2024-03-06 16:34:00,2.0,9.0,In-House,Not Returned
12587,cancelled,2024-03-10 08:51:00,,2024-03-13 08:51:00,,,In-House,
12588,delivered,2024-10-27 12:59:00,2024-11-02 12:59:00,2024-11-04 12:59:00,0.0,6.0,In-House,Not Returned
12589,delivered,2024-08-17 09:47:00,2024-08-28 09:47:00,2024-08-25 09:47:00,3.0,11.0,In-House,Not Returned
12590,delivered,2024-02-13 12:06:00,2024-02-21 12:06:00,2024-02-23 12:06:00,0.0,8.0,In-House,Not Returned
12591,delivered,2024-03-17 09:08:00,2024-03-20 09:08:00,2024-03-21 09:08:00,0.0,3.0,In-House,Not Returned
12592,delivered,2024-05-29 11:26:00,2024-05-30 11:26:00,2024-06-01 11:26:00,0.0,1.0,In-House,Not Returned
12593,delivered,2024-11-04 16:21:00,2024-11-13 16:21:00,2024-11-14 16:21:00,0.0,9.0,In-House,Not Returned
12594,delivered,2024-07-05 14:22:00,2024-07-12 14:22:00,2024-07-15 14:22:00,0.0,7.0,In-House,Not Returned
12595,delivered,2024-09-07 10:33:00,2024-09-17 10:33:00,2024-09-14 10:33:00,3.0,10.0,In-House,Returned
12596,delivered,2024-05-14 20:09:00,2024-05-19 20:09:00,2024-05-17 20:09:00,2.0,5.0,In-House,Returned
12597,delivered,2024-12-02 19:05:00,2024-12-09 19:05:00,2024-12-11 19:05:00,0.0,7.0,In-House,Not Returned
12598,delivered,2024-11-15 19:20:00,2024-11-21 19:20:00,2024-11-24 19:20:00,0.0,6.0,In-House,Not Returned
12599,delivered,2024-04-12 20:06:00,2024-04-13 20:06:00,2024-04-15 20:06:00,0.0,1.0,In-House,Not Returned
12600,delivered,2024-06-20 17:43:00,2024-06-22 17:43:00,2024-06-25 17:43:00,0.0,2.0,In-House,Not Returned
12601,delivered,2024-12-28 16:49:00,2025-01-02 16:49:00,2024-12-31 16:49:00,2.0,5.0,In-House,Not Returned
12602,delivered,2024-09-07 18:20:00,2024-09-10 18:20:00,2024-09-11 18:20:00,0.0,3.0,In-House,Not Returned
12603,cancelled,2024-09-17 14:08:00,,2024-09-23 14:08:00,,,In-House,
12604,delivered,2024-02-08 12:31:00,2024-02-20 12:31:00,2024-02-17 12:31:00,3.0,12.0,In-House,Returned
12605,delivered,2024-02-08 19:18:00,2024-02-19 19:18:00,2024-02-18 19:18:00,1.0,11.0,In-House,Not Returned
12606,cancelled,2024-03-20 19:55:00,,2024-03-23 19:55:00,,,In-House,
12607,delivered,2024-11-09 09:38:00,2024-11-13 09:38:00,2024-11-12 09:38:00,1.0,4.0,In-House,Not Returned
12608,delivered,2024-04-05 08:22:00,2024-04-14 08:22:00,2024-04-11 08:22:00,3.0,9.0,In-House,Not Returned
12609,delivered,2024-12-17 14:48:00,2024-12-27 14:48:00,2024-12-25 14:48:00,2.0,10.0,In-House,Not Returned
12610,delivered,2024-06-13 13:54:00,2024-06-26 13:54:00,2024-06-23 13:54:00,3.0,13.0,In-House,Not Returned
12611,delivered,2024-11-05 10:17:00,2024-11-15 10:17:00,2024-11-15 10:17:00,0.0,10.0,In-House,Not Returned
12612,delivered,2024-04-04 16:41:00,2024-04-16 16:41:00,2024-04-14 16:41:00,2.0,12.0,In-House,Not Returned
12613,delivered,2024-03-14 09:03:00,2024-03-15 09:03:00,2024-03-18 09:03:00,0.0,1.0,In-House,Not Returned
12614,delivered,2024-04-06 17:39:00,2024-04-14 17:39:00,2024-04-16 17:39:00,0.0,8.0,In-House,Not Returned
12615,delivered,2024-07-21 16:21:00,2024-08-01 16:21:00,2024-07-29 16:21:00,3.0,11.0,In-House,Not Returned
12616,delivered,2024-04-21 11:16:00,2024-05-01 11:16:00,2024-04-28 11:16:00,3.0,10.0,In-House,Not Returned
12617,delivered,2024-12-01 09:42:00,2024-12-09 09:42:00,2024-12-07 09:42:00,2.0,8.0,In-House,Not Returned
12618,delivered,2024-02-01 15:40:00,2024-02-09 15:40:00,2024-02-07 15:40:00,2.0,8.0,In-House,Not Returned
12619,delivered,2024-02-10 20:19:00,2024-02-15 20:19:00,2024-02-17 20:19:00,0.0,5.0,In-House,Not Returned
12620,delivered,2024-12-11 13:03:00,2024-12-21 13:03:00,2024-12-20 13:03:00,1.0,10.0,In-House,Returned
12621,delivered,2024-10-18 17:55:00,2024-10-24 17:55:00,2024-10-23 17:55:00,1.0,6.0,In-House,Not Returned
12622,delivered,2024-09-02 17:41:00,2024-09-07 17:41:00,2024-09-08 17:41:00,0.0,5.0,In-House,Returned
12623,delivered,2024-10-06 09:51:00,2024-10-14 09:51:00,2024-10-14 09:51:00,0.0,8.0,In-House,Not Returned
12624,cancelled,2024-12-19 14:22:00,,2024-12-28 14:22:00,,,In-House,
12625,delivered,2024-08-25 12:13:00,2024-08-27 12:13:00,2024-08-28 12:13:00,0.0,2.0,In-House,Not Returned
12626,delivered,2024-01-13 14:36:00,2024-01-16 14:36:00,2024-01-17 14:36:00,0.0,3.0,In-House,Not Returned
12627,delivered,2024-07-06 16:11:00,2024-07-14 16:11:00,2024-07-14 16:11:00,0.0,8.0,UPS,Not Returned
12628,delivered,2024-10-30 11:58:00,2024-10-30 11:58:00,2024-11-02 11:58:00,0.0,0.0,In-House,Not Returned
12629,delivered,2024-03-17 18:09:00,2024-03-18 18:09:00,2024-03-21 18:09:00,0.0,1.0,In-House,Not Returned
12630,delivered,2024-03-22 13:45:00,2024-03-30 13:45:00,2024-04-01 13:45:00,0.0,8.0,In-House,Not Returned
12631,delivered,2024-04-07 12:10:00,2024-04-10 12:10:00,2024-04-11 12:10:00,0.0,3.0,In-House,Not Returned
12632,delivered,2024-03-22 20:54:00,2024-03-30 20:54:00,2024-03-27 20:54:00,3.0,8.0,In-House,Not Returned
12633,delivered,2024-02-04 11:26:00,2024-02-11 11:26:00,2024-02-14 11:26:00,0.0,7.0,In-House,Not Returned
12634,delivered,2024-04-30 17:23:00,2024-05-03 17:23:00,2024-05-06 17:23:00,0.0,3.0,In-House,Not Returned
12635,delivered,2024-09-08 17:34:00,2024-09-15 17:34:00,2024-09-17 17:34:00,0.0,7.0,In-House,Not Returned
12636,delivered,2024-11-18 10:14:00,2024-12-01 10:14:00,2024-11-28 10:14:00,3.0,13.0,In-House,Not Returned
12637,delivered,2024-09-28 12:20:00,2024-10-05 12:20:00,2024-10-08 12:20:00,0.0,7.0,In-House,Not Returned
12638,delivered,2024-10-16 10:08:00,2024-10-23 10:08:00,2024-10-22 10:08:00,1.0,7.0,In-House,Not Returned
12639,delivered,2024-05-06 08:12:00,2024-05-13 08:12:00,2024-05-10 08:12:00,3.0,7.0,In-House,Not Returned
12640,delivered,2024-11-20 12:08:00,2024-11-23 12:08:00,2024-11-24 12:08:00,0.0,3.0,In-House,Not Returned
12641,delivered,2024-12-23 11:08:00,2024-12-27 11:08:00,2024-12-30 11:08:00,0.0,4.0,In-House,Not Returned
12642,delivered,2024-05-07 10:09:00,2024-05-15 10:09:00,2024-05-12 10:09:00,3.0,8.0,In-House,Not Returned
12643,cancelled,2024-07-15 17:11:00,,2024-07-18 17:11:00,,,In-House,
12644,delivered,2024-08-24 12:05:00,2024-09-02 12:05:00,2024-08-31 12:05:00,2.0,9.0,In-House,Not Returned
12645,delivered,2024-08-18 18:45:00,2024-08-22 18:45:00,2024-08-24 18:45:00,0.0,4.0,In-House,Not Returned
12646,delivered,2024-07-05 13:12:00,2024-07-13 13:12:00,2024-07-10 13:12:00,3.0,8.0,In-House,Not Returned
12647,delivered,2024-06-16 18:27:00,2024-06-22 18:27:00,2024-06-19 18:27:00,3.0,6.0,In-House,Not Returned
12648,delivered,2024-06-12 19:55:00,2024-06-17 19:55:00,2024-06-15 19:55:00,2.0,5.0,In-House,Not Returned
12649,delivered,2024-11-01 11:47:00,2024-11-08 11:47:00,2024-11-11 11:47:00,0.0,7.0,In-House,Not Returned
12650,delivered,2024-09-25 13:44:00,2024-10-04 13:44:00,2024-10-02 13:44:00,2.0,9.0,In-House,Not Returned
12651,delivered,2024-12-24 15:48:00,2024-12-24 15:48:00,2024-12-27 15:48:00,0.0,0.0,In-House,Not Returned
12652,delivered,2024-01-13 11:41:00,2024-01-16 11:41:00,2024-01-18 11:41:00,0.0,3.0,In-House,Not Returned
12653,cancelled,2024-07-07 12:37:00,,2024-07-13 12:37:00,,,In-House,
12654,delivered,2024-10-11 10:19:00,2024-10-22 10:19:00,2024-10-19 10:19:00,3.0,11.0,FedEx,Not Returned
12655,delivered,2024-05-20 16:36:00,2024-05-27 16:36:00,2024-05-27 16:36:00,0.0,7.0,In-House,Not Returned
12656,delivered,2024-03-24 17:37:00,2024-03-28 17:37:00,2024-03-30 17:37:00,0.0,4.0,In-House,Not Returned
12657,delivered,2024-06-16 15:30:00,2024-06-19 15:30:00,2024-06-21 15:30:00,0.0,3.0,In-House,Not Returned
12658,delivered,2024-10-08 09:24:00,2024-10-13 09:24:00,2024-10-15 09:24:00,0.0,5.0,In-House,Not Returned
12659,delivered,2024-04-01 13:58:00,2024-04-08 13:58:00,2024-04-10 13:58:00,0.0,7.0,In-House,Not Returned
12660,cancelled,2024-06-14 11:32:00,,2024-06-22 11:32:00,,,In-House,
12661,cancelled,2024-03-08 16:21:00,,2024-03-12 16:21:00,,,In-House,
12662,delivered,2024-02-22 18:33:00,2024-02-23 18:33:00,2024-02-25 18:33:00,0.0,1.0,In-House,Returned
12663,delivered,2024-07-03 18:59:00,2024-07-14 18:59:00,2024-07-11 18:59:00,3.0,11.0,In-House,Not Returned
12664,delivered,2024-09-09 11:45:00,2024-09-10 11:45:00,2024-09-13 11:45:00,0.0,1.0,In-House,Not Returned
12665,delivered,2024-12-21 09:14:00,2024-12-25 09:14:00,2024-12-27 09:14:00,0.0,4.0,In-House,Not Returned
12666,delivered,2024-03-22 10:06:00,2024-03-28 10:06:00,2024-03-31 10:06:00,0.0,6.0,In-House,Not Returned
12667,delivered,2024-01-29 20:41:00,2024-02-05 20:41:00,2024-02-07 20:41:00,0.0,7.0,In-House,Not Returned
12668,delivered,2024-09-02 20:36:00,2024-09-08 20:36:00,2024-09-06 20:36:00,2.0,6.0,In-House,Not Returned
12669,delivered,2024-03-11 18:38:00,2024-03-15 18:38:00,2024-03-17 18:38:00,0.0,4.0,In-House,Returned
12670,delivered,2024-09-18 13:59:00,2024-09-19 13:59:00,2024-09-22 13:59:00,0.0,1.0,In-House,Returned
12671,delivered,2024-01-21 12:51:00,2024-01-28 12:51:00,2024-01-31 12:51:00,0.0,7.0,In-House,Not Returned
12672,delivered,2024-01-04 16:18:00,2024-01-13 16:18:00,2024-01-10 16:18:00,3.0,9.0,In-House,Returned
12673,delivered,2024-07-22 08:03:00,2024-07-31 08:03:00,2024-07-31 08:03:00,0.0,9.0,In-House,Not Returned
12674,delivered,2024-10-11 18:04:00,2024-10-18 18:04:00,2024-10-17 18:04:00,1.0,7.0,UPS,Not Returned
12675,delivered,2024-06-20 10:09:00,2024-06-29 10:09:00,2024-06-26 10:09:00,3.0,9.0,In-House,Not Returned
12676,delivered,2024-11-29 11:24:00,2024-12-09 11:24:00,2024-12-08 11:24:00,1.0,10.0,In-House,Not Returned
12677,delivered,2024-04-14 12:27:00,2024-04-16 12:27:00,2024-04-19 12:27:00,0.0,2.0,In-House,Not Returned
12678,delivered,2024-04-12 16:23:00,2024-04-16 16:23:00,2024-04-18 16:23:00,0.0,4.0,In-House,Not Returned
12679,delivered,2024-10-30 14:11:00,2024-11-05 14:11:00,2024-11-02 14:11:00,3.0,6.0,In-House,Not Returned
12680,delivered,2024-04-21 14:38:00,2024-04-24 14:38:00,2024-04-26 14:38:00,0.0,3.0,In-House,Returned
12681,delivered,2024-06-19 17:41:00,2024-06-24 17:41:00,2024-06-24 17:41:00,0.0,5.0,In-House,Returned
12682,delivered,2024-08-22 13:50:00,2024-08-22 13:50:00,2024-08-25 13:50:00,0.0,0.0,In-House,Not Returned
12683,delivered,2024-10-14 16:18:00,2024-10-23 16:18:00,2024-10-22 16:18:00,1.0,9.0,In-House,Not Returned
12684,delivered,2024-11-11 15:08:00,2024-11-20 15:08:00,2024-11-19 15:08:00,1.0,9.0,In-House,Not Returned
12685,delivered,2024-05-20 15:32:00,2024-05-31 15:32:00,2024-05-30 15:32:00,1.0,11.0,In-House,Not Returned
12686,delivered,2024-01-28 11:17:00,2024-02-03 11:17:00,2024-02-05 11:17:00,0.0,6.0,In-House,Not Returned
12687,delivered,2024-02-08 19:25:00,2024-02-13 19:25:00,2024-02-11 19:25:00,2.0,5.0,In-House,Not Returned
12688,delivered,2024-03-02 18:52:00,2024-03-11 18:52:00,2024-03-11 18:52:00,0.0,9.0,In-House,Not Returned
12689,delivered,2024-11-21 08:12:00,2024-11-27 08:12:00,2024-11-25 08:12:00,2.0,6.0,In-House,Returned
12690,delivered,2024-03-30 17:16:00,2024-04-10 17:16:00,2024-04-07 17:16:00,3.0,11.0,In-House,Not Returned
12691,delivered,2024-10-23 13:30:00,2024-10-26 13:30:00,2024-10-28 13:30:00,0.0,3.0,In-House,Not Returned
12692,delivered,2024-02-02 17:47:00,2024-02-06 17:47:00,2024-02-05 17:47:00,1.0,4.0,In-House,Not Returned
12693,delivered,2024-12-13 10:24:00,2024-12-23 10:24:00,2024-12-21 10:24:00,2.0,10.0,In-House,Not Returned
12694,delivered,2024-07-30 09:17:00,2024-08-12 09:17:00,2024-08-09 09:17:00,3.0,13.0,In-House,Not Returned
12695,delivered,2024-05-23 12:21:00,2024-05-27 12:21:00,2024-05-30 12:21:00,0.0,4.0,In-House,Not Returned
12696,delivered,2024-01-13 16:48:00,2024-01-17 16:48:00,2024-01-16 16:48:00,1.0,4.0,In-House,Not Returned
12697,delivered,2024-01-01 15:38:00,2024-01-10 15:38:00,2024-01-08 15:38:00,2.0,9.0,In-House,Not Returned
12698,delivered,2024-04-28 15:53:00,2024-05-04 15:53:00,2024-05-06 15:53:00,0.0,6.0,In-House,Not Returned
12699,cancelled,2024-02-15 11:38:00,,2024-02-20 11:38:00,,,In-House,
12700,delivered,2024-12-03 13:20:00,2024-12-08 13:20:00,2024-12-11 13:20:00,0.0,5.0,In-House,Not Returned
12701,delivered,2024-11-23 11:03:00,2024-12-01 11:03:00,2024-12-03 11:03:00,0.0,8.0,In-House,Returned
12702,delivered,2024-08-27 14:03:00,2024-09-07 14:03:00,2024-09-06 14:03:00,1.0,11.0,FedEx,Not Returned
12703,delivered,2024-07-03 11:08:00,2024-07-10 11:08:00,2024-07-07 11:08:00,3.0,7.0,In-House,Not Returned
12704,delivered,2024-07-02 16:49:00,2024-07-09 16:49:00,2024-07-11 16:49:00,0.0,7.0,In-House,Not Returned
12705,delivered,2024-06-24 17:08:00,2024-07-03 17:08:00,2024-07-02 17:08:00,1.0,9.0,In-House,Not Returned
12706,cancelled,2024-10-03 12:14:00,,2024-10-12 12:14:00,,,In-House,
12707,delivered,2024-12-20 16:43:00,2024-12-24 16:43:00,2024-12-26 16:43:00,0.0,4.0,In-House,Not Returned
12708,delivered,2024-09-23 18:41:00,2024-10-05 18:41:00,2024-10-03 18:41:00,2.0,12.0,In-House,Returned
12709,delivered,2024-12-16 08:44:00,2024-12-23 08:44:00,2024-12-26 08:44:00,0.0,7.0,In-House,Not Returned
12710,delivered,2024-07-10 08:43:00,2024-07-15 08:43:00,2024-07-18 08:43:00,0.0,5.0,In-House,Not Returned
12711,delivered,2024-10-22 17:07:00,2024-10-27 17:07:00,2024-10-29 17:07:00,0.0,5.0,In-House,Not Returned
12712,delivered,2024-11-23 11:49:00,2024-11-30 11:49:00,2024-11-30 11:49:00,0.0,7.0,In-House,Not Returned
12713,delivered,2024-09-15 14:47:00,2024-09-23 14:47:00,2024-09-24 14:47:00,0.0,8.0,In-House,Not Returned
12714,delivered,2024-07-26 19:29:00,2024-07-28 19:29:00,2024-07-30 19:29:00,0.0,2.0,In-House,Not Returned
12715,delivered,2024-01-13 12:39:00,2024-01-21 12:39:00,2024-01-22 12:39:00,0.0,8.0,In-House,Not Returned
12716,delivered,2024-12-14 16:57:00,2024-12-17 16:57:00,2024-12-19 16:57:00,0.0,3.0,In-House,Not Returned
12717,delivered,2024-07-02 19:09:00,2024-07-10 19:09:00,2024-07-09 19:09:00,1.0,8.0,FedEx,Not Returned
12718,cancelled,2024-07-17 09:33:00,,2024-07-25 09:33:00,,,In-House,
12719,delivered,2024-12-13 10:15:00,2024-12-20 10:15:00,2024-12-19 10:15:00,1.0,7.0,In-House,Not Returned
12720,delivered,2024-01-16 09:25:00,2024-01-16 09:25:00,2024-01-19 09:25:00,0.0,0.0,In-House,Not Returned
12721,delivered,2024-08-04 18:19:00,2024-08-09 18:19:00,2024-08-07 18:19:00,2.0,5.0,In-House,Not Returned
12722,delivered,2024-07-13 09:46:00,2024-07-18 09:46:00,2024-07-21 09:46:00,0.0,5.0,In-House,Not Returned
12723,delivered,2024-05-09 13:23:00,2024-05-14 13:23:00,2024-05-12 13:23:00,2.0,5.0,In-House,Not Returned
12724,delivered,2024-07-13 10:40:00,2024-07-21 10:40:00,2024-07-21 10:40:00,0.0,8.0,In-House,Not Returned
12725,delivered,2024-06-14 16:12:00,2024-06-22 16:12:00,2024-06-19 16:12:00,3.0,8.0,In-House,Not Returned
12726,delivered,2024-11-10 20:46:00,2024-11-13 20:46:00,2024-11-16 20:46:00,0.0,3.0,In-House,Not Returned
12727,delivered,2024-09-16 11:40:00,2024-09-28 11:40:00,2024-09-25 11:40:00,3.0,12.0,In-House,Not Returned
12728,delivered,2024-12-22 12:49:00,2024-12-24 12:49:00,2024-12-26 12:49:00,0.0,2.0,In-House,Not Returned
12729,delivered,2024-10-26 20:31:00,2024-11-02 20:31:00,2024-10-30 20:31:00,3.0,7.0,In-House,Not Returned
12730,delivered,2024-05-30 20:52:00,2024-06-05 20:52:00,2024-06-08 20:52:00,0.0,6.0,In-House,Not Returned
12731,delivered,2024-02-26 19:39:00,2024-03-05 19:39:00,2024-03-05 19:39:00,0.0,8.0,In-House,Not Returned
12732,delivered,2024-09-05 09:18:00,2024-09-12 09:18:00,2024-09-10 09:18:00,2.0,7.0,In-House,Not Returned
12733,delivered,2024-01-23 08:32:00,2024-01-27 08:32:00,2024-01-30 08:32:00,0.0,4.0,In-House,Not Returned
12734,delivered,2024-08-15 09:29:00,2024-08-17 09:29:00,2024-08-19 09:29:00,0.0,2.0,In-House,Not Returned
12735,delivered,2024-03-12 17:15:00,2024-03-17 17:15:00,2024-03-18 17:15:00,0.0,5.0,In-House,Returned
12736,delivered,2024-09-11 18:09:00,2024-09-19 18:09:00,2024-09-17 18:09:00,2.0,8.0,In-House,Not Returned
12737,delivered,2024-11-21 18:31:00,2024-11-28 18:31:00,2024-11-30 18:31:00,0.0,7.0,In-House,Not Returned
12738,delivered,2024-08-11 10:30:00,2024-08-19 10:30:00,2024-08-20 10:30:00,0.0,8.0,In-House,Not Returned
12739,delivered,2024-05-14 14:09:00,2024-05-18 14:09:00,2024-05-21 14:09:00,0.0,4.0,In-House,Not Returned
12740,delivered,2024-03-11 08:43:00,2024-03-16 08:43:00,2024-03-18 08:43:00,0.0,5.0,In-House,Not Returned
12741,delivered,2024-08-16 18:07:00,2024-08-20 18:07:00,2024-08-23 18:07:00,0.0,4.0,In-House,Returned
